threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,14,8,198,294,0.673469,14682.5,902.649,pinch_2.csv
144,10,16,10,196,298,0.657718,14902.5,914.791,pinch_2.csv
144,10,18,14,194,303,0.640264,15217,923.519,pinch_2.csv
144,10,19,12,177,311,0.569132,15685.5,941.963,pinch_2.csv
144,10,19,12,134,314,0.426752,17583.5,1153.9,pinch_2.csv
144,10,22,16,118,297,0.397306,16891.5,1077.7,pinch_2.csv
144,10,19,14,113,292,0.386986,18433,794.382,pinch_2.csv
144,10,20,14,112,294,0.380952,18364,803.009,pinch_2.csv
144,10,22,15,112,294,0.380952,18331,801.696,pinch_2.csv
144,10,19,13,112,294,0.380952,18222,803.495,pinch_2.csv
144,10,21,16,112,294,0.380952,18186,800.039,pinch_2.csv
144,10,23,16,112,294,0.380952,18180,801.352,pinch_2.csv
144,10,20,13,112,293,0.382253,18178,796.039,pinch_2.csv
144,10,19,12,112,293,0.382253,18150.5,798.281,pinch_2.csv
144,10,19,12,112,293,0.382253,18166.5,800.767,pinch_2.csv
144,10,21,14,111,293,0.37884,18158.5,797.11,pinch_2.csv
144,10,21,15,111,293,0.37884,18141.5,798.767,pinch_2.csv
144,10,21,17,111,293,0.37884,18159.5,796.281,pinch_2.csv
144,10,18,12,111,292,0.380137,18112.5,795.11,pinch_2.csv
144,10,21,15,111,292,0.380137,18092,793.696,pinch_2.csv
144,10,22,17,110,292,0.376712,18097,793.696,pinch_2.csv
144,10,19,13,110,291,0.378007,18072.5,791.453,pinch_2.csv
144,10,19,13,110,291,0.378007,18033.5,791.453,pinch_2.csv
144,10,21,15,109,291,0.37457,17991,788.382,pinch_2.csv
144,10,20,15,108,295,0.366102,16314.5,1001.76,pinch_2.csv
144,10,21,15,110,306,0.359477,15997.5,986.649,pinch_2.csv
144,10,24,18,113,314,0.359873,16724,1133.66,pinch_2.csv
144,10,19,13,123,316,0.389241,15470,961.21,pinch_2.csv
144,10,17,11,147,315,0.466667,15342,957.98,pinch_2.csv
144,10,18,12,171,314,0.544586,15404,960.548,pinch_2.csv
144,10,16,10,185,310,0.596774,15414.5,953.276,pinch_2.csv
144,10,17,11,192,305,0.629508,15315,949.318,pinch_2.csv
144,10,16,9,199,298,0.667785,15110.5,936.389,pinch_2.csv
144,10,19,12,207,294,0.704082,15011,931.318,pinch_2.csv
144,10,17,11,213,292,0.729452,14998,928.975,pinch_2.csv
144,10,18,13,215,292,0.736301,14936.5,925.418,pinch_2.csv
144,10,17,11,216,293,0.737201,14962,928.004,pinch_2.csv
144,10,18,11,216,296,0.72973,15095,924.69,pinch_2.csv
144,10,16,10,216,299,0.722408,15237,924.205,pinch_2.csv
144,10,17,10,216,301,0.717608,15331.5,929.276,pinch_2.csv
144,10,21,14,215,303,0.709571,15431.5,935.276,pinch_2.csv
144,10,17,13,214,306,0.699346,15555.5,942.933,pinch_2.csv
144,10,19,12,212,309,0.686084,15671,941.519,pinch_2.csv
144,10,18,13,211,311,0.678457,15715,943.377,pinch_2.csv
144,10,17,11,209,313,0.667732,15696,947.519,pinch_2.csv
144,10,15,8,207,315,0.657143,15701.5,943.276,pinch_2.csv
144,10,17,12,205,318,0.644654,15762.5,948.448,pinch_2.csv
144,10,17,11,203,320,0.634375,15790,953.034,pinch_2.csv
144,10,15,11,202,321,0.629283,15769.5,955.762,pinch_2.csv
144,10,16,10,200,322,0.621118,15762,954.69,pinch_2.csv
144,10,15,10,200,322,0.621118,15770,953.034,pinch_2.csv
144,10,16,12,198,323,0.613003,15758,952.548,pinch_2.csv
144,10,15,8,197,323,0.609907,15749.5,956.105,pinch_2.csv
144,10,14,7,197,323,0.609907,15780,954.69,pinch_2.csv
144,10,16,11,195,324,0.601852,15828.5,960.105,pinch_2.csv
144,10,16,9,189,328,0.57622,15947,960.205,pinch_2.csv
144,10,15,9,167,337,0.495549,16104,964.95,pinch_2.csv
144,10,20,13,140,341,0.410557,16182,972.039,pinch_2.csv
144,10,20,13,135,341,0.395894,15901.5,959.654,pinch_2.csv
144,10,19,13,138,337,0.409496,15776.5,952.482,pinch_2.csv
144,10,17,11,141,329,0.428571,16771.5,1103.96,pinch_2.csv
144,10,20,13,144,315,0.457143,16336,960.406,pinch_2.csv
144,10,20,15,136,277,0.490975,17082,999.661,pinch_2.csv
144,10,22,16,136,277,0.490975,18438,809.21,pinch_2.csv
144,10,19,15,136,279,0.487455,18536.5,813.11,pinch_2.csv
144,10,21,14,135,280,0.482143,18592.5,807.453,pinch_2.csv
144,10,21,14,132,281,0.469751,18572,809.352,pinch_2.csv
144,10,20,14,131,281,0.466192,18596.5,806.281,pinch_2.csv
144,10,18,12,130,282,0.460993,18594.5,806.767,pinch_2.csv
144,10,17,13,129,282,0.457447,18613.5,802.281,pinch_2.csv
144,10,20,15,128,283,0.452297,18553.5,805.11,pinch_2.csv
144,10,18,12,129,282,0.457447,18493.5,804.767,pinch_2.csv
144,10,20,13,128,282,0.453901,18491.5,803.595,pinch_2.csv
144,10,17,11,127,282,0.450355,18490.5,806.423,pinch_2.csv
144,10,18,12,127,282,0.450355,18515,799.352,pinch_2.csv
144,10,21,15,127,282,0.450355,18516.5,803.595,pinch_2.csv
144,10,21,17,127,282,0.450355,18481.5,801.595,pinch_2.csv
144,10,19,15,125,282,0.443262,18383.5,796.767,pinch_2.csv
144,10,22,16,121,285,0.424561,16974,1016.29,pinch_2.csv
144,10,20,14,135,304,0.444079,16730,964.95,pinch_2.csv
144,10,20,14,150,317,0.473186,17369,1144.97,pinch_2.csv
144,10,17,10,170,321,0.529595,16412.5,951.737,pinch_2.csv
144,10,15,8,183,320,0.571875,16476.5,951.879,pinch_2.csv
144,10,12,6,188,321,0.58567,16610,957.779,pinch_2.csv
144,10,15,10,194,322,0.602484,16703,964.063,pinch_2.csv
144,10,13,7,199,320,0.621875,16752,962.891,pinch_2.csv
144,10,16,11,202,318,0.63522,16724.5,961.134,pinch_2.csv
144,10,17,11,203,319,0.636364,16800.5,961.963,pinch_2.csv
144,10,15,9,203,320,0.634375,16882.5,960.791,pinch_2.csv
144,10,16,9,204,319,0.639498,16888,958.891,pinch_2.csv
144,10,13,7,204,319,0.639498,16875.5,956.791,pinch_2.csv
144,10,15,9,204,319,0.639498,16883,958.891,pinch_2.csv
144,10,15,9,204,319,0.639498,16866,959.377,pinch_2.csv
144,10,14,8,205,319,0.642633,16889.5,958.306,pinch_2.csv
144,10,13,6,206,319,0.645768,16904,957.862,pinch_2.csv
144,10,14,9,204,320,0.6375,16883.5,956.306,pinch_2.csv
144,10,19,13,193,326,0.592025,17082,964.749,pinch_2.csv
144,10,18,14,155,325,0.476923,18383,1085.32,pinch_2.csv
144,10,21,15,142,283,0.501767,17308.5,963.963,pinch_2.csv
144,10,18,13,131,274,0.478102,18684.5,786.968,pinch_2.csv
144,10,20,15,129,275,0.469091,18644.5,784.34,pinch_2.csv
144,10,18,14,128,275,0.465455,18596,790.24,pinch_2.csv
144,10,22,16,128,275,0.465455,18556,789.068,pinch_2.csv
144,10,20,15,128,275,0.465455,18542,783.754,pinch_2.csv
144,10,20,14,128,275,0.465455,18544.5,789.654,pinch_2.csv
144,10,20,15,128,275,0.465455,18476.5,785.654,pinch_2.csv
144,10,20,14,128,274,0.467153,18403.5,787.311,pinch_2.csv
144,10,21,16,128,272,0.470588,18345,780.926,pinch_2.csv
144,10,18,14,129,270,0.477778,18245.5,775.169,pinch_2.csv
144,10,17,13,128,267,0.479401,18188,769.269,pinch_2.csv
144,10,19,16,128,267,0.479401,18303.5,767.855,pinch_2.csv
144,10,17,12,128,268,0.477612,18455.5,763.713,pinch_2.csv
144,10,18,13,127,270,0.47037,18563,757.47,pinch_2.csv
144,10,18,13,125,271,0.461255,18550,750.985,pinch_2.csv
