numHullPoints,numDefects,bbox_width,bbox_height,aspect_ratio,area,perimeter,gesture_label
15,11,269,172,1.56395,22788,1162.41,labelOne.csv
15,11,269,173,1.55491,22824,1190.69,labelOne.csv
14,10,269,172,1.56395,22792,1175.38,labelOne.csv
12,9,268,173,1.54913,22766.5,1155.48,labelOne.csv
16,12,269,173,1.55491,22800.5,1182.45,labelOne.csv
13,9,269,172,1.56395,22815,1178.55,labelOne.csv
14,10,269,172,1.56395,22797,1176.89,labelOne.csv
15,12,269,173,1.55491,22803.5,1166.79,labelOne.csv
15,11,269,173,1.55491,22786,1181.38,labelOne.csv
12,8,268,172,1.55814,22785,1167.72,labelOne.csv
14,10,269,172,1.56395,22825.5,1184.79,labelOne.csv
12,8,268,172,1.55814,22755.5,1172.79,labelOne.csv
15,12,269,173,1.55491,22800.5,1160.79,labelOne.csv
15,11,269,173,1.55491,22773,1160.21,labelOne.csv
15,11,269,173,1.55491,22820,1170.69,labelOne.csv
12,8,268,172,1.55814,22805.5,1159.82,labelOne.csv
13,9,268,172,1.55814,22775.5,1151.82,labelOne.csv
14,11,269,173,1.55491,22781.5,1176.45,labelOne.csv
16,12,269,173,1.55491,22843.5,1162.31,labelOne.csv
15,11,269,172,1.56395,22817.5,1173.13,labelOne.csv
12,8,268,172,1.55814,22777.5,1172.99,labelOne.csv
15,11,269,173,1.55491,22807,1163.72,labelOne.csv
13,9,268,173,1.54913,22806,1180.21,labelOne.csv
13,9,268,172,1.55814,22803,1184.55,labelOne.csv
16,13,269,173,1.55491,22788,1165.38,labelOne.csv
11,7,268,172,1.55814,22696.5,1173.13,labelOne.csv
20,17,268,172,1.55814,21431.5,1054.02,labelOne.csv
18,14,268,172,1.55814,21463,1040.12,labelOne.csv
19,15,268,173,1.54913,21395.5,1056.51,labelOne.csv
23,19,268,172,1.55814,21284.5,1056.85,labelOne.csv
22,19,268,172,1.55814,21156.5,1063.68,labelOne.csv
21,17,268,172,1.55814,21202,1052.26,labelOne.csv
22,17,268,172,1.55814,21233.5,1052.02,labelOne.csv
25,21,268,172,1.55814,21186,1058.75,labelOne.csv
23,19,268,172,1.55814,21181,1066.41,labelOne.csv
22,17,268,172,1.55814,21218.5,1053.34,labelOne.csv
21,17,268,172,1.55814,21179.5,1059.34,labelOne.csv
23,19,268,172,1.55814,21174.5,1052.51,labelOne.csv
14,10,268,173,1.54913,22705,1167.38,labelOne.csv
15,12,269,173,1.55491,23252.5,1146.65,labelOne.csv
14,10,269,172,1.56395,23199,1166.41,labelOne.csv
15,10,203,307,0.661238,24345.5,1695.47,labelOne.csv
14,11,353,307,1.14984,54689.5,2635.02,labelOne.csv
19,15,353,308,1.1461,61208.5,2498.03,labelOne.csv
16,11,354,308,1.14935,64409,2544.41,labelOne.csv
16,11,354,307,1.15309,72768.5,2363.17,labelOne.csv
16,11,355,308,1.1526,77473.5,2253.01,labelOne.csv
15,11,355,308,1.1526,79439,2081.37,labelOne.csv
16,12,355,334,1.06287,85259.5,2615.8,labelOne.csv
14,11,355,333,1.06607,85165.5,2626.08,labelOne.csv
14,11,356,334,1.06587,88969,2482.85,labelOne.csv
14,11,356,334,1.06587,89140,2565.42,labelOne.csv
14,12,356,333,1.06907,88983,2430.22,labelOne.csv
14,11,357,334,1.06886,89027,2412.7,labelOne.csv
15,11,356,334,1.06587,89074.5,2411.63,labelOne.csv
14,11,356,334,1.06587,89192,2350.96,labelOne.csv
14,11,356,333,1.06907,87271,2371.31,labelOne.csv
15,11,356,334,1.06587,87284,2567.27,labelOne.csv
13,10,356,334,1.06587,87338,2602.24,labelOne.csv
14,11,356,333,1.06907,87281,2308.14,labelOne.csv
15,12,356,333,1.06907,87287.5,2648.57,labelOne.csv
15,11,356,334,1.06587,87257.5,2692.57,labelOne.csv
15,11,355,334,1.06287,89191.5,2421.15,labelOne.csv
14,10,356,333,1.06907,89176.5,2545.17,labelOne.csv
14,11,356,334,1.06587,90506.5,2356.04,labelOne.csv
13,10,357,334,1.06886,90622,2259.85,labelOne.csv
14,10,356,334,1.06587,90686,2336.76,labelOne.csv
14,11,356,334,1.06587,90672.5,2308.72,labelOne.csv
12,10,357,334,1.06886,90530.5,2325.41,labelOne.csv
15,12,356,333,1.06907,86803,2468.3,labelOne.csv
15,12,356,333,1.06907,85381.5,2451.09,labelOne.csv
15,12,355,333,1.06607,83613,2852.78,labelOne.csv
16,12,355,309,1.14887,81749,2152.96,labelOne.csv
16,13,355,333,1.06607,83384,2655.84,labelOne.csv
19,16,355,309,1.14887,79592,2303.19,labelOne.csv
16,11,355,309,1.14887,79608,2528.04,labelOne.csv
17,12,354,309,1.14563,77599.5,2328.12,labelOne.csv
18,14,355,309,1.14887,77428,2232.08,labelOne.csv
17,14,355,309,1.14887,77457,2260.08,labelOne.csv
16,13,354,309,1.14563,77183,2151.85,labelOne.csv
14,10,355,309,1.14887,77173.5,2284.26,labelOne.csv
16,12,355,309,1.14887,77456.5,2342.4,labelOne.csv
14,10,354,309,1.14563,75648,2357.47,labelOne.csv
14,10,354,309,1.14563,75623,2299.05,labelOne.csv
13,8,354,308,1.14935,75857,2384.79,labelOne.csv
18,13,354,308,1.14935,75336.5,2121.21,labelOne.csv
15,11,354,309,1.14563,75527.5,2336.4,labelOne.csv
18,13,354,308,1.14935,72812.5,2511.54,labelOne.csv
16,12,354,308,1.14935,73196.5,2683.77,labelOne.csv
17,12,353,308,1.1461,72676.5,2257.43,labelOne.csv
18,13,354,308,1.14935,73791.5,2691.14,labelOne.csv
18,14,354,308,1.14935,73159,2218.02,labelOne.csv
18,13,354,308,1.14935,73246.5,2227.29,labelOne.csv
17,13,354,309,1.14563,72753,2511.93,labelOne.csv
16,11,354,308,1.14935,72706,2224.79,labelOne.csv
20,14,354,308,1.14935,72799.5,2423.26,labelOne.csv
17,12,354,309,1.14563,73380,2099.45,labelOne.csv
16,11,354,309,1.14563,73281.5,2611.68,labelOne.csv
20,14,354,308,1.14935,70137,2237.19,labelOne.csv
17,13,353,308,1.1461,70670,2202.7,labelOne.csv
20,16,354,309,1.14563,70017,2392.53,labelOne.csv
17,12,354,308,1.14935,70038,2176.22,labelOne.csv
19,13,354,308,1.14935,70198.5,2631.08,labelOne.csv
18,12,353,308,1.1461,70247,2420.67,labelOne.csv
17,11,354,308,1.14935,70440,2276.16,labelOne.csv
15,10,354,308,1.14935,70397,2390.73,labelOne.csv
18,13,354,308,1.14935,70238,2451.98,labelOne.csv
18,13,354,308,1.14935,70217,2566.9,labelOne.csv
18,14,353,308,1.1461,70513.5,2418.77,labelOne.csv
19,13,353,308,1.1461,67631,2710.43,labelOne.csv
20,15,354,308,1.14935,67291,2691.95,labelOne.csv
15,11,354,308,1.14935,67577.5,2470.23,labelOne.csv
16,10,353,308,1.1461,67194,2672.49,labelOne.csv
16,11,353,308,1.1461,64421,2595.04,labelOne.csv
16,12,353,309,1.14239,64134,2684.29,labelOne.csv
17,14,353,309,1.14239,57927.5,2928.99,labelOne.csv
17,14,353,309,1.14239,57853,2593.67,labelOne.csv
18,14,352,309,1.13916,57642.5,2918.02,labelOne.csv
19,14,352,309,1.13916,54766,2787.75,labelOne.csv
17,14,353,309,1.14239,54474,2733.2,labelOne.csv
16,12,352,308,1.14286,51832,2874.26,labelOne.csv
17,14,353,309,1.14239,51393,2793.2,labelOne.csv
22,17,204,309,0.660194,26170,1462.37,labelOne.csv
18,14,204,309,0.660194,25078.5,1636.3,labelOne.csv
16,11,204,308,0.662338,24589.5,1541.73,labelOne.csv
16,13,353,309,1.14239,48078,2833.91,labelOne.csv
14,10,269,173,1.55491,23230,1141.23,labelOne.csv
17,12,203,308,0.659091,23357.5,1551.87,labelOne.csv
14,11,269,173,1.55491,23255,1149.58,labelOne.csv
12,9,269,173,1.55491,23445.5,1262.87,labelOne.csv
14,10,269,173,1.55491,23255.5,1146.65,labelOne.csv
15,11,269,173,1.55491,23280,1154.89,labelOne.csv
13,10,270,172,1.56977,23211,1164.89,labelOne.csv
15,11,269,173,1.55491,23222.5,1138.99,labelOne.csv
15,11,269,173,1.55491,23253.5,1143.48,labelOne.csv
13,9,269,172,1.56395,23227.5,1175.48,labelOne.csv
14,10,269,173,1.55491,23249,1146.41,labelOne.csv
16,12,269,173,1.55491,23120,1154.41,labelOne.csv
15,11,269,173,1.55491,23059,1183.72,labelOne.csv
13,9,269,172,1.56395,23054.5,1191.96,labelOne.csv
14,10,269,173,1.55491,23146,1127.23,labelOne.csv
15,11,269,173,1.55491,23108,1143.23,labelOne.csv
14,10,269,172,1.56395,23070.5,1162.16,labelOne.csv
15,11,269,173,1.55491,23110.5,1153.48,labelOne.csv
15,11,269,173,1.55491,23092,1151.72,labelOne.csv
14,10,269,172,1.56395,23072,1179.03,labelOne.csv
13,9,269,172,1.56395,23145.5,1157.13,labelOne.csv
15,11,269,173,1.55491,23132,1170.21,labelOne.csv
17,12,203,309,0.656958,24966,1494.31,labelOne.csv
16,12,352,309,1.13916,47996,2908.06,labelOne.csv
18,11,204,309,0.660194,24824,1499,labelOne.csv
18,13,352,309,1.13916,55585,2505.78,labelOne.csv
15,11,353,309,1.14239,55080.5,2698.48,labelOne.csv
16,11,352,309,1.13916,54954.5,2710.82,labelOne.csv
15,11,353,309,1.14239,54782.5,2646.54,labelOne.csv
17,12,352,309,1.13916,54981.5,2599.56,labelOne.csv
16,13,353,309,1.14239,55253,2660.78,labelOne.csv
16,12,353,309,1.14239,54907.5,2808.9,labelOne.csv
18,13,352,309,1.13916,54618,2835.97,labelOne.csv
17,13,353,309,1.14239,54864.5,2430.08,labelOne.csv
17,12,352,309,1.13916,55213,2584.75,labelOne.csv
17,14,353,309,1.14239,55346,2811.83,labelOne.csv
19,14,352,309,1.13916,54822,2939.71,labelOne.csv
17,13,353,309,1.14239,55124,2479.64,labelOne.csv
17,13,353,309,1.14239,54874,2576.41,labelOne.csv
17,13,353,309,1.14239,54877,2812.12,labelOne.csv
14,12,353,309,1.14239,55353,2565.04,labelOne.csv
17,14,353,309,1.14239,54815,2951.57,labelOne.csv
18,14,353,309,1.14239,55150,2521.04,labelOne.csv
18,13,354,309,1.14563,55106.5,2740.82,labelOne.csv
16,13,354,309,1.14563,55097,3062.77,labelOne.csv
19,14,354,308,1.14935,55015,2803.83,labelOne.csv
18,14,355,308,1.1526,55228.5,2809.73,labelOne.csv
17,12,355,309,1.14887,54941.5,3037.41,labelOne.csv
17,12,356,309,1.1521,55811.5,2788.28,labelOne.csv
17,12,356,310,1.14839,55819,2500.61,labelOne.csv
17,13,356,312,1.14103,55587.5,2571.77,labelOne.csv
21,16,355,314,1.13057,55781,2830.6,labelOne.csv
15,10,355,315,1.12698,56452.5,2899.53,labelOne.csv
18,13,354,317,1.11672,56386,2975.23,labelOne.csv
17,11,353,318,1.11006,57164,2900.94,labelOne.csv
17,12,352,319,1.10345,57349,3119.6,labelOne.csv
16,11,351,321,1.09346,57510.5,2619.77,labelOne.csv
18,13,351,321,1.09346,58451,2766.43,labelOne.csv
15,10,351,322,1.09006,58648,2764.58,labelOne.csv
16,12,352,323,1.08978,59353.5,2823.1,labelOne.csv
16,11,352,325,1.08308,59618,2983.23,labelOne.csv
17,12,353,325,1.08615,59255,2877.49,labelOne.csv
19,13,354,325,1.08923,60072.5,2645.08,labelOne.csv
18,15,356,324,1.09877,59570.5,3013.07,labelOne.csv
17,12,358,322,1.1118,59509.5,2834.42,labelOne.csv
16,11,360,321,1.1215,58960,2601.67,labelOne.csv
18,13,361,319,1.13166,58717.5,2783.3,labelOne.csv
13,9,407,319,1.27586,59495.5,2853.39,labelOne.csv
13,9,407,319,1.27586,58706.5,2835.39,labelOne.csv
15,10,405,319,1.26959,58152,2973.31,labelOne.csv
14,10,370,319,1.15987,58264,2856.52,labelOne.csv
14,11,406,319,1.27273,58917.5,2974.44,labelOne.csv
17,13,370,319,1.15987,59398.5,2846.07,labelOne.csv
19,14,370,319,1.15987,59606.5,2795.25,labelOne.csv
17,12,370,319,1.15987,58621,2889.29,labelOne.csv
18,14,370,318,1.16352,58536,2765.69,labelOne.csv
13,10,370,319,1.15987,57784,2889.97,labelOne.csv
13,10,405,319,1.26959,58381,3239.96,labelOne.csv
18,14,369,319,1.15674,58006.5,2874.9,labelOne.csv
14,9,370,319,1.15987,58342,2797.83,labelOne.csv
12,9,370,320,1.15625,57982.5,2637.71,labelOne.csv
17,13,370,319,1.15987,58078.5,2921.67,labelOne.csv
15,10,370,319,1.15987,57983.5,2926.84,labelOne.csv
12,8,370,319,1.15987,58084,2791.26,labelOne.csv
18,13,369,320,1.15312,50669.5,3054.18,labelOne.csv
16,11,369,319,1.15674,50669,3178.31,labelOne.csv
15,11,370,319,1.15987,50762.5,3019.9,labelOne.csv
17,12,369,319,1.15674,51091.5,2926.5,labelOne.csv
15,11,220,319,0.689655,27117.5,1587.24,labelOne.csv
16,11,221,319,0.69279,26939.5,1573.67,labelOne.csv
13,9,369,318,1.16038,51304.5,3191.72,labelOne.csv
16,12,369,319,1.15674,51709,3103.4,labelOne.csv
13,9,369,318,1.16038,51356,3338.88,labelOne.csv
11,8,370,318,1.16352,51280.5,3238.41,labelOne.csv
13,8,369,318,1.16038,50496,3109.6,labelOne.csv
14,10,217,318,0.68239,25605,1476.23,labelOne.csv
15,10,220,318,0.691824,25625,1695.51,labelOne.csv
15,10,221,318,0.694969,25426,1536.66,labelOne.csv
16,11,220,319,0.689655,25462,1891.96,labelOne.csv
15,10,217,318,0.68239,25242.5,1604.64,labelOne.csv
15,11,221,318,0.694969,25254,1600.74,labelOne.csv
14,11,212,318,0.666667,25456,1543.83,labelOne.csv
13,8,221,318,0.694969,25615,1669.02,labelOne.csv
16,11,207,318,0.650943,25203.5,1466.47,labelOne.csv
16,11,221,318,0.694969,25364.5,1472.27,labelOne.csv
14,9,201,318,0.632075,23988,1448.86,labelOne.csv
14,9,200,318,0.628931,24122,1406.57,labelOne.csv
12,8,201,318,0.632075,24116,1475.69,labelOne.csv
16,12,196,318,0.616352,23984.5,1593.95,labelOne.csv
14,10,198,318,0.622642,24177.5,1387.02,labelOne.csv
17,11,202,318,0.63522,24108.5,1354.53,labelOne.csv
14,9,203,318,0.638365,24178.5,1455.58,labelOne.csv
13,9,269,172,1.56395,22947,1175.23,labelOne.csv
14,10,269,172,1.56395,22924.5,1183.62,labelOne.csv
14,11,269,173,1.55491,23023.5,1164.31,labelOne.csv
13,9,268,173,1.54913,22852,1170.55,labelOne.csv
12,9,269,172,1.56395,22821.5,1162.31,labelOne.csv
12,9,268,173,1.54913,22856.5,1182.31,labelOne.csv
15,12,269,173,1.55491,22844.5,1170.1,labelOne.csv
12,8,268,172,1.55814,22803,1169.38,labelOne.csv
12,8,268,172,1.55814,22811.5,1179.62,labelOne.csv
14,10,268,173,1.54913,22832,1160.55,labelOne.csv
14,10,269,172,1.56395,22844,1181.38,labelOne.csv
13,10,269,172,1.56395,22838,1182.21,labelOne.csv
13,9,268,173,1.54913,22817,1174.55,labelOne.csv
14,10,268,173,1.54913,22858,1173.38,labelOne.csv
12,8,268,172,1.55814,22819.5,1191.28,labelOne.csv
12,8,268,172,1.55814,22851.5,1158.16,labelOne.csv
12,8,268,173,1.54913,22867,1176.21,labelOne.csv
13,9,268,173,1.54913,22830.5,1159.96,labelOne.csv
11,7,268,172,1.55814,22817.5,1175.13,labelOne.csv
14,11,269,172,1.56395,22828.5,1176.31,labelOne.csv
14,10,268,173,1.54913,22833.5,1162.31,labelOne.csv
12,9,268,173,1.54913,22843,1168.55,labelOne.csv
17,13,163,320,0.509375,24282.5,1240.16,labelOne.csv
20,16,168,321,0.523364,25730,1419.32,labelOne.csv
18,13,175,321,0.545171,27144,1444.43,labelOne.csv
18,13,193,323,0.597523,27888.5,1591.1,labelOne.csv
16,11,212,326,0.650307,27993.5,1777.67,labelOne.csv
20,14,204,327,0.623853,27882,1762.25,labelOne.csv
15,9,204,327,0.623853,27826.5,1652.21,labelOne.csv
16,10,203,327,0.620795,27804.5,1696.01,labelOne.csv
17,11,208,327,0.636086,27971.5,1643.38,labelOne.csv
15,10,210,327,0.642202,27828,1747.08,labelOne.csv
17,12,205,327,0.626911,27752.5,1722.15,labelOne.csv
14,9,210,327,0.642202,27956.5,1687.67,labelOne.csv
18,11,204,327,0.623853,27798,1670.45,labelOne.csv
18,12,206,327,0.629969,27805,1744.88,labelOne.csv
14,9,208,327,0.636086,27840,1704.74,labelOne.csv
19,13,208,327,0.636086,27878,1720.25,labelOne.csv
19,13,208,326,0.638037,27864,1700.25,labelOne.csv
17,11,201,326,0.616564,27904.5,1623.73,labelOne.csv
18,12,208,326,0.638037,27900.5,1779.12,labelOne.csv
17,10,207,326,0.634969,27982.5,1717.33,labelOne.csv
16,10,204,326,0.625767,27749.5,1723.95,labelOne.csv
19,13,207,326,0.634969,27793.5,1700.64,labelOne.csv
15,11,206,326,0.631902,27859.5,1775.75,labelOne.csv
14,10,206,325,0.633846,27781,1767.51,labelOne.csv
17,12,203,325,0.624615,27782.5,1676.7,labelOne.csv
17,12,206,326,0.631902,27686,1639.48,labelOne.csv
18,13,206,326,0.631902,27782,1716.05,labelOne.csv
19,13,206,325,0.633846,27770.5,1703.18,labelOne.csv
15,10,206,324,0.635802,27873,1702.8,labelOne.csv
16,11,205,319,0.642633,27393.5,1464.61,labelOne.csv
18,12,203,318,0.638365,26000,1372.71,labelOne.csv
15,8,202,319,0.633229,24765,1337.26,labelOne.csv
13,10,204,320,0.6375,24340.5,1347.1,labelOne.csv
15,9,212,321,0.660436,23611.5,1353.87,labelOne.csv
14,9,192,322,0.596273,23027.5,1330.56,labelOne.csv
13,10,268,173,1.54913,22857,1171.72,labelOne.csv
13,9,268,172,1.55814,22821.5,1174.65,labelOne.csv
15,9,184,323,0.569659,22966.5,1194.05,labelOne.csv
14,11,269,173,1.55491,22878,1167.38,labelOne.csv
13,9,269,172,1.56395,22810.5,1166.16,labelOne.csv
13,9,268,172,1.55814,22810,1164.55,labelOne.csv
12,9,268,173,1.54913,22876.5,1171.48,labelOne.csv
13,9,269,172,1.56395,22878.5,1158.16,labelOne.csv
13,9,268,172,1.55814,22772.5,1181.62,labelOne.csv
12,8,268,173,1.54913,22806,1171.72,labelOne.csv
14,10,268,173,1.54913,22859.5,1167.96,labelOne.csv
12,8,268,172,1.55814,22792.5,1171.13,labelOne.csv
13,9,268,173,1.54913,22777.5,1178.45,labelOne.csv
13,9,268,173,1.54913,22818.5,1177.62,labelOne.csv
11,7,268,172,1.55814,22809,1148.75,labelOne.csv
12,9,268,173,1.54913,22815.5,1171.96,labelOne.csv
13,9,268,173,1.54913,22853,1168.55,labelOne.csv
11,7,268,172,1.55814,22836.5,1158.99,labelOne.csv
13,9,268,172,1.55814,22854,1165.92,labelOne.csv
20,16,199,327,0.608563,24402.5,1302.47,labelOne.csv
14,11,216,329,0.656535,27508.5,1436.27,labelOne.csv
19,14,232,328,0.707317,28538,1773.31,labelOne.csv
19,12,229,325,0.704615,28033.5,1656.7,labelOne.csv
18,13,233,323,0.721362,27775.5,1693.87,labelOne.csv
17,13,232,321,0.722741,27667.5,1747.61,labelOne.csv
18,13,233,321,0.725857,27645.5,1658.98,labelOne.csv
18,12,234,321,0.728972,27618.5,1682.98,labelOne.csv
18,12,230,323,0.712074,27634.5,1685.18,labelOne.csv
16,12,231,325,0.710769,27888.5,1692.64,labelOne.csv
18,12,226,326,0.693252,27935,1698.74,labelOne.csv
18,14,224,326,0.687117,27981,1757.31,labelOne.csv
21,14,224,325,0.689231,28236.5,1757.07,labelOne.csv
20,14,212,324,0.654321,28866,1764.28,labelOne.csv
19,15,225,320,0.703125,29121.5,1762.4,labelOne.csv
17,13,247,312,0.791667,28291,1727.13,labelOne.csv
17,12,250,307,0.814332,28158,1629.53,labelOne.csv
17,14,242,299,0.809365,27825.5,1455.21,labelOne.csv
19,15,247,274,0.90146,25249.5,1263.38,labelOne.csv
15,11,250,253,0.988142,23959.5,1368.3,labelOne.csv
17,13,230,254,0.905512,24364.5,1294.41,labelOne.csv
22,18,211,253,0.833992,24227,1420.4,labelOne.csv
18,13,211,253,0.833992,24230.5,1115.08,labelOne.csv
19,15,203,254,0.799213,24221,1317.48,labelOne.csv
18,14,217,253,0.857708,24380.5,1338.76,labelOne.csv
19,15,220,253,0.869565,24526,1239.06,labelOne.csv
20,15,223,253,0.881423,24797.5,1194.96,labelOne.csv
17,13,234,285,0.821053,28210.5,1504.44,labelOne.csv
19,15,250,300,0.833333,31194,1944.18,labelOne.csv
17,13,264,304,0.868421,31163,1919.76,labelOne.csv
18,14,260,306,0.849673,30685.5,1998.57,labelOne.csv
19,14,268,305,0.878689,30639.5,1910.55,labelOne.csv
17,12,265,304,0.871711,30283,1978.53,labelOne.csv
18,14,262,304,0.861842,30401.5,1948.29,labelOne.csv
17,12,268,304,0.881579,30280.5,2054.08,labelOne.csv
17,12,268,304,0.881579,30086.5,2123.14,labelOne.csv
17,12,269,303,0.887789,29927.5,1971.46,labelOne.csv
18,13,265,303,0.874587,29790.5,1901.72,labelOne.csv
18,14,274,303,0.90429,29755.5,1943.31,labelOne.csv
17,13,270,303,0.891089,29700,1954.53,labelOne.csv
17,12,268,301,0.890365,29636.5,1948.49,labelOne.csv
17,12,265,301,0.880399,29486,1948.67,labelOne.csv
18,14,258,301,0.857143,29107,1964.87,labelOne.csv
18,13,255,299,0.852843,28990.5,1929.52,labelOne.csv
19,14,259,298,0.869128,29069.5,1972.97,labelOne.csv
18,13,253,297,0.851852,28878,1914.85,labelOne.csv
18,13,255,296,0.861486,28904.5,1942.55,labelOne.csv
17,13,245,296,0.827703,29130.5,1928.55,labelOne.csv
18,14,246,297,0.828283,29335.5,1923.09,labelOne.csv
19,14,241,297,0.811448,29390,1880.08,labelOne.csv
15,10,246,298,0.825503,29360.5,1887.63,labelOne.csv
14,9,245,299,0.819398,29643,1920.22,labelOne.csv
19,14,239,300,0.796667,29629,1906.85,labelOne.csv
17,12,240,301,0.797342,29948,1876.02,labelOne.csv
18,14,255,301,0.847176,30149,1983.13,labelOne.csv
18,13,258,302,0.854305,29746,2029.21,labelOne.csv
20,12,228,303,0.752475,29036,1779.99,labelOne.csv
18,12,233,304,0.766447,29171.5,1747.75,labelOne.csv
17,12,246,305,0.806557,29213.5,1760.52,labelOne.csv
16,11,218,307,0.710098,28845.5,1614.64,labelOne.csv
19,14,217,309,0.702265,29245.5,1584.01,labelOne.csv
17,14,223,309,0.721683,31343.5,1968.89,labelOne.csv
16,12,231,310,0.745161,31446,1899.82,labelOne.csv
16,13,225,310,0.725806,31283,1848.5,labelOne.csv
16,11,227,309,0.734628,31041.5,1847.15,labelOne.csv
18,14,229,309,0.7411,30763.5,1724.44,labelOne.csv
18,13,231,309,0.747573,30553.5,1724.09,labelOne.csv
18,13,230,309,0.744337,30433.5,1692.78,labelOne.csv
19,14,228,308,0.74026,30184,1694.88,labelOne.csv
18,15,225,293,0.767918,28707.5,1547.87,labelOne.csv
16,12,212,261,0.812261,26042,1194.63,labelOne.csv
16,12,198,245,0.808163,24531,1101.72,labelOne.csv
17,13,184,236,0.779661,23043.5,983.82,labelOne.csv
14,10,269,172,1.56395,22789.5,1174.31,labelOne.csv
13,9,269,172,1.56395,22803,1176.55,labelOne.csv
15,12,269,173,1.55491,22870.5,1156.79,labelOne.csv
14,9,269,172,1.56395,22826.5,1177.62,labelOne.csv
15,11,269,172,1.56395,22840,1161.72,labelOne.csv
15,11,269,173,1.55491,22841.5,1171.96,labelOne.csv
14,11,269,173,1.55491,22855,1178.69,labelOne.csv
13,10,269,172,1.56395,22854.5,1169.82,labelOne.csv
14,10,269,172,1.56395,22859.5,1172.31,labelOne.csv
14,11,269,173,1.55491,22859,1175.86,labelOne.csv
17,13,187,235,0.795745,23039.5,1016.79,labelOne.csv
17,13,206,254,0.811024,25699,1212.29,labelOne.csv
18,14,219,291,0.752577,28526,1508.74,labelOne.csv
15,10,230,308,0.746753,30190,1706.88,labelOne.csv
16,12,225,311,0.723473,30291,1732.82,labelOne.csv
17,12,226,311,0.726688,30197.5,1805.29,labelOne.csv
15,11,229,311,0.736334,30221.5,1844.75,labelOne.csv
17,11,235,310,0.758065,30253,1916.1,labelOne.csv
20,15,226,310,0.729032,30084,1856.3,labelOne.csv
18,13,233,309,0.754045,30137.5,1849.86,labelOne.csv
19,15,225,309,0.728155,30071,1828.99,labelOne.csv
17,13,222,309,0.718447,30058.5,1791.09,labelOne.csv
14,10,222,309,0.718447,30055.5,1802.75,labelOne.csv
13,9,221,309,0.71521,30037,1824.79,labelOne.csv
17,13,222,309,0.718447,30033.5,1836.4,labelOne.csv
20,15,221,310,0.712903,30055.5,1842.55,labelOne.csv
18,13,230,310,0.741935,30111,1875.27,labelOne.csv
19,15,221,311,0.710611,30037.5,1824.26,labelOne.csv
18,14,222,311,0.713826,30068,1831.33,labelOne.csv
18,14,222,311,0.713826,30046.5,1820.6,labelOne.csv
16,12,219,311,0.70418,30067,1808.36,labelOne.csv
19,15,219,311,0.70418,30063,1796.22,labelOne.csv
20,15,222,312,0.711538,30036.5,1815.92,labelOne.csv
17,13,222,312,0.711538,30046.5,1815.43,labelOne.csv
17,14,218,312,0.698718,29961.5,1796.32,labelOne.csv
18,16,222,312,0.711538,30060.5,1810.66,labelOne.csv
17,12,217,313,0.693291,30076,1826.08,labelOne.csv
18,15,218,314,0.694268,30232.5,1831.69,labelOne.csv
16,12,218,315,0.692063,30299.5,1827.69,labelOne.csv
17,11,211,317,0.665615,30343,1828.76,labelOne.csv
19,15,215,319,0.673981,30628,1921.19,labelOne.csv
15,10,219,321,0.682243,30788,1932.79,labelOne.csv
16,11,218,322,0.677019,31387,1820.56,labelOne.csv
16,12,218,323,0.674923,31385,1829.19,labelOne.csv
